,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
48,0.015340375900268554,0.0002936851012452125,0.0007880210876464843,3.132402778359126e-05,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.5000000000000002,0.5000000000000002,0.5,0.5000000000000002,0.5000000000000001,0.5000000000000001,9.944902623543944e-17,278,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17
49,0.021242713928222655,0.0054512712640796285,0.0007781028747558594,1.522044490026791e-05,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.5449002217294902,0.3938470066518847,0.55,0.5238372093023257,0.46308139534883724,0.4950184728534842,0.05954286523047031,314,0.48481116584564854,0.49584136503176984,0.49499787143465307,0.5415343915343915,0.49934744268077597,0.5033064473054477,0.019717427622385902
50,0.021772098541259766,0.009618140662323969,0.0007921218872070313,2.563486496588214e-05,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.5424057649667408,0.5374168514412418,0.5079545454545455,0.4686046511627909,0.5142441860465116,0.5143560897648392,0.026243276182983714,220,0.6125508674234311,0.5032483758120939,0.5227756492124309,0.5108641975308641,0.505379188712522,0.5309636557382684,0.041352645564789736
51,0.02177577018737793,0.0052867513363410055,0.0007853984832763671,1.4738357001305718e-05,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.5756651884700666,0.4855875831485588,0.4454545454545455,0.49883720930232567,0.5186046511627906,0.50493414720088,0.04289614130426925,254,0.5169736560291283,0.5597558363675305,0.5489570029799916,0.509047619047619,0.5104232804232803,0.5290314789695099,0.021128291219068503
52,0.020160865783691407,0.004676489295285424,0.0007946491241455078,4.62126308123716e-05,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.5171840354767185,0.47838137472283826,0.5931818181818181,0.48372093023255824,0.44796511627906976,0.5042387487016671,0.04960241981465657,257,0.4968587135003927,0.5832619404583422,0.507237122179651,0.5189947089947089,0.517742504409171,0.5248189979084532,0.030300087438185564
53,0.021390914916992188,0.008738203792693496,0.0007801055908203125,1.669474921519679e-05,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.4761640798226166,0.5873059866962307,0.48522727272727273,0.4976744186046512,0.4726744186046512,0.5040309525037263,0.042820847683619934,261,0.48802384522024694,0.6039837224245019,0.4943593018305662,0.4805291005291005,0.49195767195767187,0.5117707283924176,0.046344158252166145
54,0.019719648361206054,0.00456291035697928,0.0008146286010742188,2.3939599911061256e-05,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.5000000000000001,0.5,0.5,0.4793604651162792,0.5,0.495921234772979,0.00821872808945836,306,0.5,0.5,0.5000000000000001,0.5509876543209875,0.5,0.5101975308641975,0.020395061728394993
55,0.02102322578430176,0.0016428023324118496,0.0009519577026367188,0.00014269294396063653,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.5221729490022174,0.6164079822616408,0.5636363636363636,0.5686046511627908,0.5837209302325581,0.5708758499016582,0.030720042328331525,25,0.5981830513314771,0.5649496680231313,0.5788633461047256,0.5918165784832451,0.5675837742504408,0.5802792836386039,0.013052448219207598
56,0.025479507446289063,0.0051928833686808685,0.0008717536926269531,2.5502809720859144e-05,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.4900221729490024,0.5371396895787142,0.4431818181818182,0.3688953488372094,0.5171511627906977,0.4716140273982022,0.05995077000017285,365,0.5417469836510316,0.5265938459341758,0.5051085568326948,0.537689594356261,0.4838624338624338,0.5190002829273194,0.021688768731469955
57,0.018832635879516602,0.0003114295505093235,0.0008167743682861329,2.5435318234408744e-05,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.5000000000000001,0.5,0.5,0.5000000000000002,0.5,0.5000000000000001,9.915348612806398e-17,278,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17
