,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
144,0.0343259334564209,0.001605216698425348,0.0008156299591064453,2.3042634547617065e-05,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.6790123456790123,0.6712962962962962,0.7461419753086419,0.6916666666666667,0.6729166666666667,0.6922447064655477,0.027943033878430508,13,0.7135093167701863,0.7120535714285715,0.6848149585921324,0.7079624613003096,0.7114776831785347,0.705963598253947,0.010730248708887596
145,0.029439735412597656,0.0011433473210543507,0.0007947921752929687,2.4438823124431834e-05,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.6882716049382714,0.6574074074074072,0.7237654320987654,0.6270833333333333,0.6791666666666667,0.6752230720203951,0.0321698700394893,17,0.6900879917184265,0.6712603519668736,0.6004464285714286,0.6986422858617131,0.6309339525283798,0.6582742021293644,0.03715341201761504
146,0.03823599815368652,0.006948171564838998,0.0008185386657714843,1.269444046555957e-05,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.669753086419753,0.6612654320987652,0.7276234567901234,0.6833333333333335,0.7791666666666668,0.7041250619644501,0.0438473862154525,3,0.7379658385093167,0.7201410455486542,0.668057712215321,0.742421310629515,0.7149767801857586,0.716712537417713,0.02643748612857799
147,0.039664697647094724,0.006580529610358849,0.0008238792419433594,2.0929077638404632e-05,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.6635802469135801,0.6882716049382714,0.7191358024691358,0.6500000000000002,0.75,0.694175341689682,0.03643848867962708,9,0.7244435817805384,0.6643051242236025,0.6476772774327122,0.7480488906088751,0.7148316563467493,0.6998613060784955,0.03778321818617384
148,0.03041667938232422,0.0051695824852575935,0.0008663177490234375,4.578297289234837e-05,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.583333333333333,0.579475308641975,0.6003086419753086,0.5583333333333335,0.5291666666666667,0.5702243113093973,0.02442779050187029,118,0.5657026397515529,0.5604943064182194,0.5537331780538302,0.5772865067079463,0.588686790505676,0.569180684287445,0.01242874040301592
149,0.05495209693908691,0.011888378712934468,0.0009000301361083984,0.00013651082513417803,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.6427469135802467,0.6574074074074072,0.7114197530864198,0.6312500000000001,0.6583333333333333,0.6602905247503716,0.02750933463765296,29,0.6663431677018633,0.67381599378882,0.6582880434782608,0.6682469040247678,0.6640221878224973,0.6661432593632418,0.0050899803310402725
150,0.04931178092956543,0.007525608653802406,0.0008554458618164062,8.207972955232592e-06,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.6882716049382714,0.6782407407407405,0.761574074074074,0.6583333333333333,0.7333333333333335,0.7039816585227674,0.03787042245786229,4,0.7113742236024845,0.7082686335403727,0.6787655279503104,0.7069627192982455,0.6833075335397317,0.6977357275862289,0.013784986870852355
151,0.029198265075683592,0.014407629615281562,0.0009009361267089844,7.993964125062768e-05,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.6064814814814813,0.5833333333333331,0.6041666666666666,0.4812500000000001,0.5145833333333334,0.5581925855109411,0.05074242463052388,156,0.6069164078674948,0.535455486542443,0.5213832815734989,0.5667247162022705,0.5526477038183695,0.5566255192008154,0.029452252456856884
152,0.06654481887817383,0.005910708563073153,0.000993824005126953,0.00018724251948525053,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.5979938271604937,0.5709876543209873,0.4999999999999999,0.51875,0.5208333333333334,0.541796792011897,0.036726705904832166,194,0.5657026397515529,0.5724637681159421,0.5021027432712216,0.6413344943240454,0.5458913828689371,0.5654990056663398,0.04517325686777289
153,0.03482222557067871,0.0012490197102322704,0.0008654117584228516,3.256487098496222e-06,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.48148148148148123,0.4999999999999997,0.4999999999999999,0.47500000000000003,0.5000000000000001,0.4913108136817505,0.010845755525973496,357,0.4865747929606625,0.49378881987577644,0.49378881987577644,0.5140770123839009,0.5125290247678019,0.5001516939727837,0.011067225353285035
