,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
65,0.062073373794555665,0.01823172032927023,0.0006578922271728516,1.669379582490908e-05,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
66,0.05982122421264648,0.016731289220443275,0.0007049560546875,8.609880848954928e-05,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
67,0.060862255096435544,0.01809184452090511,0.0006510734558105469,1.642037756227311e-05,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
68,0.06491203308105468,0.01814348762150315,0.0008247852325439453,0.00019874865626778345,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
69,0.0704066276550293,0.01814478876258882,0.0009171962738037109,0.00013660656408639413,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
70,0.06545734405517578,0.01831929948909418,0.000778961181640625,0.00017227502917700028,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
71,0.07339191436767578,0.018650008616372383,0.0009922027587890626,0.00027704151074636345,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
72,0.06869244575500488,0.01641929004388554,0.0007917404174804688,0.00018339149665533451,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
73,0.06050434112548828,0.017713064283503114,0.0006952285766601562,9.68152063695015e-05,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
74,0.06216297149658203,0.01736928202675769,0.0007299423217773437,5.438883304444926e-05,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
75,0.057193946838378903,0.015589160310063563,0.0006860733032226562,3.7482737133035754e-05,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.4999999999999997,0.4999999999999997,0.5208333333333331,0.4937500000000001,0.5000000000000001,0.5029397705544931,0.009287784637805998,17,0.5,0.5,0.5140722049689441,0.5000000000000001,0.5000000000000001,0.5028144409937888,0.005628881987577628
76,0.0564058780670166,0.0030100197974872165,0.0009748458862304688,9.315479787809185e-05,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
77,0.06511979103088379,0.015159245935279274,0.001022195816040039,0.00016891680219193332,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 3}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
78,0.11047945022583008,0.01885359766788734,0.0011331558227539063,0.0001956358552830307,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
79,0.11026434898376465,0.0245951003297395,0.0009677886962890625,8.348986997399802e-05,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
80,0.11265225410461426,0.02522932672865027,0.0011247634887695313,0.00025573397839950417,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
81,0.10364298820495606,0.017509500656596,0.0009641647338867188,0.0001536087072955787,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 7}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
82,0.10228981971740722,0.01632533271316455,0.001053762435913086,0.00017585385902085712,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 8}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
83,0.09875178337097168,0.017518092132986645,0.0009087085723876953,6.203459004402049e-05,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 9}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
84,0.11041822433471679,0.009114676759670457,0.001032400131225586,0.0001984228451113462,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
85,0.0991607666015625,0.01631744659506127,0.0009975910186767578,0.00016400574041751717,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
86,0.09543805122375489,0.01674255593351961,0.0009491443634033203,0.00010211810362984413,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
87,0.10137300491333008,0.007373213664351822,0.000990438461303711,8.978925989212417e-05,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
88,0.1160238265991211,0.0163717802185135,0.001210498809814453,0.00013389842120625087,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
89,0.12368674278259277,0.011835390674827327,0.001119232177734375,0.0001909301830621548,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
90,0.11444759368896484,0.017850459357799487,0.0010349750518798828,0.0001360126485191983,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
91,0.11589522361755371,0.021800340729321178,0.0011885643005371093,0.00021616025056377992,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
92,0.10695714950561523,0.021832194949305463,0.0010822296142578125,0.00016950634771440465,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
93,0.10811100006103516,0.017243934708384534,0.0010344982147216797,0.00010252409194897823,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
94,0.10432839393615723,0.017616148518458708,0.0011447906494140626,0.0001960421090426024,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
95,0.06061711311340332,0.030117262137294508,0.0011330127716064453,0.00015112732188305407,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.48750000000000004,0.5000000000000001,0.49751434034416814,0.004989212540398179,377,0.5,0.5,0.5,0.49690402476780193,0.5000000000000001,0.49938080495356035,0.001238390092879238
96,0.06172056198120117,0.02495079695734553,0.0009796142578125,0.0001738885537108829,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.5416666666666664,0.4999999999999997,0.5416666666666665,0.48750000000000004,0.5000000000000001,0.5142447418738049,0.022918510823817132,9,0.5281444099378882,0.5,0.5177277432712215,0.53125,0.5000000000000001,0.5154244306418219,0.013366958435787547
97,0.08123741149902344,0.023877747392342098,0.0008648395538330078,0.00017883622348468877,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
98,0.08025927543640136,0.020597221193614783,0.0008880615234375,0.00011065606010784675,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
99,0.07382102012634277,0.016563892756684278,0.0009030818939208985,0.00021240761389990486,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
100,0.09707865715026856,0.023284305313002192,0.0010664939880371093,0.00022649646557949902,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
101,0.1015857219696045,0.027141437401010247,0.001097869873046875,0.00019640351236456947,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
102,0.07610177993774414,0.019428554078402237,0.0008937835693359375,0.00024745153636876645,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
103,0.06599740982055664,0.015267281867704121,0.0008227348327636719,0.00012801123137785934,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
104,0.06324224472045899,0.014960492030066027,0.0007549762725830078,6.241443221767168e-05,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
105,0.06718783378601074,0.017001672443921974,0.0007418632507324219,2.731848311968113e-05,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
106,0.06334786415100098,0.014744293534663496,0.0008463859558105469,0.00016458364526489622,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
107,0.06400375366210938,0.01384590821312097,0.0007510662078857421,2.983164298633724e-05,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
108,0.06461138725280761,0.01582909246556164,0.000736856460571289,3.8093171326783614e-05,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
109,0.0663762092590332,0.015187563757720254,0.000775289535522461,7.449707361546532e-05,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
110,0.0640988826751709,0.014025147261389074,0.0007563591003417969,3.015579413625496e-05,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
111,0.07604360580444336,0.023393609611238656,0.0008951663970947265,0.00012526763540300322,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
112,0.08266916275024414,0.027389958726819562,0.0009381294250488282,0.00013204062610483176,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
113,0.06936593055725097,0.01613074978021972,0.0008288383483886719,0.00014496434664213313,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
114,0.017804050445556642,0.0006897896828964774,0.0006589412689208985,3.468655212838082e-05,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
115,0.025391578674316406,0.013103964113520068,0.0006865978240966797,7.575176230014746e-05,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,157,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
116,0.05298423767089844,0.015495158285205644,0.0006441116333007812,1.3013024956677118e-05,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
117,0.05082106590270996,0.015343920499583252,0.0006329536437988282,9.839959651886075e-06,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
118,0.05546703338623047,0.017192335113948045,0.000712728500366211,0.00014318837894906298,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
119,0.05402989387512207,0.013775551458671964,0.0006725788116455078,4.2280158896753104e-05,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
120,0.04915881156921387,0.01455492716029352,0.0006115436553955078,1.1257801148184203e-05,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
121,0.052506446838378906,0.016226573071913056,0.0006499767303466796,3.110148203892566e-05,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
122,0.050867986679077146,0.01548057556538336,0.0006400108337402344,2.159372220465852e-05,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
123,0.04963221549987793,0.01467516427739094,0.000628519058227539,1.2939255472239101e-05,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
124,0.05367441177368164,0.01627171436065215,0.0006406307220458984,1.5295253337671182e-05,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
125,0.05464406013488769,0.015307979918342993,0.00070343017578125,6.954904934166726e-05,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
126,0.053659486770629886,0.015910662412278974,0.0006465435028076172,4.347855491659114e-06,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
127,0.05438547134399414,0.01615057186492149,0.0006928443908691406,9.894928284544846e-05,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
128,0.053862571716308594,0.0165535338043671,0.0007174968719482422,0.00012014296153270128,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
129,0.05242919921875,0.01554272632207383,0.0006711483001708984,5.161131738826817e-05,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,85,0.5,0.5,0.5,0.5,0.5,0.5,0.0
